Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  2010,04,04,050510.70, 32.311,-115.300,3.6,  5,PDE  
  2010,04,04,075138.03, 32.251,-115.301,3.1, 10,PDE  
  2010,04,04,091914   , 38.619, -80.909,3.4,  0,PDE  
  2010,04,04,093625.56, 32.227,-115.297,3.4, 10,PDE  
  2010,04,04,223451   , 32.310,-115.280,3.6,  0,PDE  
  2010,04,04,224043.10, 32.297,-115.278,7.2,  4,PDE  
  2010,04,04,224917.10, 38.818,-122.764,3.2,  1,PDE  
  2010,04,04,225017.08, 32.097,-115.047,5.4, 10,PDE  
  2010,04,04,225413.97, 32.436,-115.497,4.0, 10,PDE  
  2010,04,04,225640.44, 33.151,-116.482,3.9, 11,PDE  
  2010,04,04,225827.07, 32.564,-115.766,3.8,  6,PDE  
  2010,04,04,230655.07, 32.334,-115.374,3.9, 10,PDE  
  2010,04,04,230751.03, 32.452,-115.662,3.8, 10,PDE  
  2010,04,04,230940.11, 32.203,-115.333,4.8, 10,PDE  
  2010,04,04,231014.43, 33.965,-118.713,3.0,  6,PDE  
  2010,04,04,231514   , 32.250,-115.300,5.4,  8,PDE  
  2010,04,04,231931.93, 32.592,-115.747,4.0, 10,PDE  
  2010,04,04,232204.60, 33.152,-116.456,3.5,  9,PDE  
  2010,04,04,232311.54, 32.596,-115.745,3.6, 10,PDE  
  2010,04,04,232507   , 32.245,-115.295,5.4,  6,PDE  
  2010,04,04,233312.05, 32.276,-115.364,4.4, 10,PDE  
  2010,04,04,233428.34, 32.599,-115.754,4.1,  6,PDE  
  2010,04,04,233733.48, 32.462,-115.597,4.5, 10,PDE  
  2010,04,04,233944.67, 32.460,-115.624,3.5, 10,PDE  
  2010,04,04,234257.66, 32.119,-115.024,4.1, 10,PDE  
  2010,04,04,234443.27, 32.311,-115.366,4.0, 10,PDE  
  2010,04,04,234534.33, 32.168,-115.259,3.8, 10,PDE  
  2010,04,04,234630.32, 32.682,-115.796,3.3,  6,PDE  
  2010,04,04,234720.60, 32.622,-115.745,3.0,  2,PDE  
  2010,04,04,234847.56, 32.234,-115.013,3.9, 10,PDE  
  2010,04,04,234922.89, 32.453,-115.593,3.3, 10,PDE  
  2010,04,04,235007.42, 32.632,-115.768,3.4,  3,PDE  
  2010,04,04,235344.56, 32.595,-115.762,3.6,  4,PDE  
  2010,04,04,235630.71, 32.494,-115.754,3.2,  5,PDE  
  2010,04,04,235713.40, 32.571,-115.740,3.8,  6,PDE  
  2010,04,05,000309.46, 32.582,-115.880,3.2, 13,PDE  
  2010,04,05,000452.03, 32.680,-115.845,3.4,  5,PDE  
  2010,04,05,000601.43, 32.532,-115.687,3.6,  3,PDE  
  2010,04,05,000701.58, 32.159,-115.240,3.6, 10,PDE  
  2010,04,05,000709.07, 32.018,-115.017,5.3, 10,PDE  
  2010,04,05,001135.86, 32.627,-115.735,3.9, 12,PDE  
  2010,04,05,001223.85, 32.605,-115.711,3.9, 15,PDE  
  2010,04,05,001410.23, 32.632,-115.767,3.2,  0,PDE  
  2010,04,05,001531.89, 32.237,-115.185,4.1, 10,PDE  
  2010,04,05,001725.32, 32.651,-115.759,3.2,  4,PDE  
  2010,04,05,001806.20, 32.605,-115.730,3.3,  6,PDE  
  2010,04,05,001935.50, 32.617,-115.752,3.1,  3,PDE  
  2010,04,05,002014.37, 32.493,-115.647,3.6,  5,PDE  
  2010,04,05,002128.43, 32.618,-115.761,3.6,  3,PDE  
  2010,04,05,002212.41, 32.424,-115.575,3.9, 14,PDE  
  2010,04,05,002402.27, 32.300,-115.333,3.8, 10,PDE  
  2010,04,05,002604.15, 32.493,-115.641,3.3, 12,PDE  
  2010,04,05,002836.93, 32.137,-114.993,4.0,  2,PDE  
  2010,04,05,003001.53, 32.566,-115.760,3.5,  1,PDE  
  2010,04,05,003115.49, 32.314,-115.456,3.4, 30,PDE  
  2010,04,05,003210.47, 32.568,-115.732,3.9,  5,PDE  
  2010,04,05,003506.23, 31.928,-114.921,3.8, 10,PDE  
  2010,04,05,003808.94, 32.416,-115.641,3.6, 15,PDE  
  2010,04,05,004052.22, 32.675,-115.838,3.3,  0,PDE  
  2010,04,05,004210.17, 32.681,-115.823,3.4,  0,PDE  
  2010,04,05,004239.94, 32.268,-115.313,4.2,  6,PDE  
  2010,04,05,004421.73, 32.296,-115.417,4.0,  5,PDE  
  2010,04,05,004511.72, 32.134,-115.081,3.5,  6,PDE  
  2010,04,05,004652.65, 32.609,-115.860,3.6,  5,PDE  
  2010,04,05,004906.15, 32.460,-115.640,3.0,  5,PDE  
  2010,04,05,005009.93, 32.394,-115.533,3.4,  5,PDE  
  2010,04,05,005331.68, 32.647,-115.778,3.3,  1,PDE  
  2010,04,05,005606.58, 32.533,-115.666,3.2, 14,PDE  
  2010,04,05,005850.90, 32.236,-115.326,4.2, 10,PDE  
  2010,04,05,010059.12, 32.573,-115.735,3.1,  6,PDE  
  2010,04,05,010416.53, 32.227,-115.282,3.3, 10,PDE  
  2010,04,05,010640.39, 32.245,-115.427,4.3, 10,PDE  
  2010,04,05,010721.72, 32.166,-115.473,3.9,  5,PDE  
  2010,04,05,010808.22, 32.270,-115.321,3.9,  7,PDE  
  2010,04,05,011108.65, 32.300,-115.330,3.1,  6,PDE  
  2010,04,05,011357.23, 32.595,-115.785,3.1,  0,PDE  
  2010,04,05,011424.70, 32.555,-115.770,3.0,  6,PDE  
  2010,04,05,012047.11, 32.341,-115.588,3.3,  6,PDE  
  2010,04,05,012130.31, 32.499,-115.678,3.5, 12,PDE  
  2010,04,05,012244.46, 32.501,-115.670,3.9, 14,PDE  
  2010,04,05,012501.39, 32.393,-115.578,3.3, 13,PDE  
  2010,04,05,012535.90, 32.157,-115.220,4.6,  9,PDE  
  2010,04,05,012813.87, 32.626,-115.697,3.5, 10,PDE  
  2010,04,05,012935   , 32.013,-115.135,3.6, 12,PDE  
  2010,04,05,013132.86, 32.584,-115.770,3.3,  3,PDE  
  2010,04,05,013543.98, 32.673,-115.811,3.4,  1,PDE  
  2010,04,05,013936.05, 32.268,-115.368,4.0, 11,PDE  
  2010,04,05,014027.94, 32.449,-115.600,3.0, 10,PDE  
  2010,04,05,014049.74, 32.542,-115.783,3.1,  6,PDE  
  2010,04,05,014220.67, 32.504,-115.689,3.1,  7,PDE  
  2010,04,05,014250.58, 32.119,-115.171,4.1, 10,PDE  
  2010,04,05,014328.11, 32.672,-115.829,3.2,  0,PDE  
  2010,04,05,015003.04, 32.641,-115.783,3.2,  0,PDE  
  2010,04,05,015226.10, 32.597,-115.758,4.5,  6,PDE  
  2010,04,05,015712.16, 32.112,-115.027,3.7,  6,PDE  
  2010,04,05,015851.86, 32.109,-115.304,3.6, 10,PDE  
  2010,04,05,015944.68, 32.317,-115.539,3.0, 10,PDE  
  2010,04,05,020716.06, 32.193,-115.277,3.8, 10,PDE  
  2010,04,05,022359.32, 32.596,-115.793,3.3,  0,PDE  
  2010,04,05,023321.05, 32.556,-115.758,3.0,  9,PDE  
  2010,04,05,023448.76, 32.596,-115.764,3.0,  0,PDE  
  2010,04,05,024009.80, 32.536,-115.662,3.4,  4,PDE  
  2010,04,05,024211.22, 32.590,-115.769,3.0,  6,PDE  
  2010,04,05,024617.28, 32.587,-115.791,3.3,  6,PDE  
  2010,04,05,024727.05, 32.257,-115.243,4.5, 10,PDE  
  2010,04,05,025435.60, 32.506,-115.627,4.5,  8,PDE  
  2010,04,05,025905.48, 32.669,-115.744,3.0,  4,PDE  
  2010,04,05,030235.18, 32.643,-115.802,3.5,  0,PDE  
  2010,04,05,030340.63, 32.647,-115.805,3.3,  0,PDE  
  2010,04,05,030450.11, 32.582,-115.727,3.3, 29,PDE  
  2010,04,05,030953.83, 32.543,-115.649,3.9, 14,PDE  
  2010,04,05,031101.32, 32.083,-114.999,4.0,  6,PDE  
  2010,04,05,031525.20, 32.633,-115.782,4.5,  3,PDE  
  2010,04,05,032023.67, 32.685,-115.799,3.1,  2,PDE  
  2010,04,05,032755.85, 32.543,-115.734,3.2,  4,PDE  
  2010,04,05,033206.17, 32.182,-115.298,4.2, 13,PDE  
  2010,04,05,033752.11, 32.974,-115.442,3.1, 19,PDE  
  2010,04,05,034550.02, 32.639,-115.765,3.4,  0,PDE  
  2010,04,05,035630.05, 32.520,-115.726,3.2, 10,PDE  
  2010,04,05,035925.34, 32.439,-115.656,3.5,  7,PDE  
  2010,04,05,040233.67, 32.492,-115.649,3.1, 15,PDE  
  2010,04,05,040701.21, 32.245,-115.266,3.6,  7,PDE  
  2010,04,05,040741.96, 32.430,-115.581,3.7,  5,PDE  
  2010,04,05,041014.26, 32.418,-115.544,4.3,  6,PDE  
  2010,04,05,041422.43, 32.359,-115.561,3.2,  2,PDE  
  2010,04,05,041631.20, 32.292,-115.393,3.1,  0,PDE  
  2010,04,05,041809.46, 32.529,-115.663,3.0,  2,PDE  
  2010,04,05,042100.76, 32.112,-115.091,3.3,  6,PDE  
  2010,04,05,042216.43, 32.123,-115.227,3.9,  6,PDE  
  2010,04,05,043155.79, 32.603,-115.766,3.2,  0,PDE  
  2010,04,05,043446.51, 32.592,-115.755,3.2,  2,PDE  
  2010,04,05,043552.80, 32.160,-115.278,3.5, 10,PDE  
  2010,04,05,043720.40, 32.176,-115.209,3.8, 10,PDE  
  2010,04,05,044417.78, 32.661,-115.751,3.0,  4,PDE  
  2010,04,05,045003.84, 32.453,-115.572,3.0, 11,PDE  
  2010,04,05,045523.17, 31.922,-114.977,4.0, 10,PDE  
  2010,04,05,050318.44, 32.205,-115.355,3.0, 11,PDE  
  2010,04,05,051644.80, 32.582,-115.762,3.5,  5,PDE  
  2010,04,05,051908.03, 32.590,-115.766,3.0, 12,PDE  
  2010,04,05,052804.85, 32.682,-115.863,3.2,  0,PDE  
  2010,04,05,053046.76, 32.472,-115.611,3.3,  0,PDE  
  2010,04,05,053953.19, 32.390,-115.574,3.3,  2,PDE  
  2010,04,05,054137.62, 32.618,-115.777,4.0,  0,PDE  
  2010,04,05,055411.57, 46.176, -72.739,2.8, 18,PDE  
  2010,04,05,055549.01, 32.219,-115.322,3.4,  6,PDE  
  2010,04,05,060318.91, 32.710,-115.884,3.4,  0,PDE  
  2010,04,05,061046.95, 32.180,-115.245,3.0, 10,PDE  
  2010,04,05,061700.13, 32.610,-115.798,4.2, 10,PDE  
  2010,04,05,062102.93, 32.089,-115.216,3.2,  6,PDE  
  2010,04,05,062707.64, 32.592,-115.732,3.2, 15,PDE  
  2010,04,05,062836.79, 32.616,-115.795,3.4,  1,PDE  
  2010,04,05,063128.35, 32.610,-115.793,3.4,  0,PDE  
  2010,04,05,063718   , 47.901,-121.975,2.5, 22,PDE  
  2010,04,05,064202.23, 32.120,-115.162,3.1, 10,PDE  
  2010,04,05,064907.55, 32.706,-115.835,3.0,  2,PDE  
  2010,04,05,064923.12, 32.259,-115.433,3.1,  7,PDE  
  2010,04,05,064945.86, 32.651,-115.848,3.5, 13,PDE  
  2010,04,05,065912.64, 32.398,-115.576,3.2, 15,PDE  
  2010,04,05,070345.22, 32.092,-115.228,3.8, 10,PDE  
  2010,04,05,071532.86, 32.169,-115.330,4.2, 10,PDE  
  2010,04,05,071949.48, 32.356,-115.550,3.0,  7,PDE  
  2010,04,05,072816.34, 32.254,-114.928,3.5,  6,PDE  
  2010,04,05,075715.96, 32.132,-115.261,3.5, 10,PDE  
  2010,04,05,080912.97, 32.244,-115.280,3.4, 10,PDE  
  2010,04,05,080923.88, 32.535,-116.004,3.2, 11,PDE  
  2010,04,05,081244.95, 32.619,-115.768,3.3,  6,PDE  
  2010,04,05,082321.12, 32.081,-115.261,3.7,  7,PDE  
  2010,04,05,082927.99, 32.161,-115.290,3.9, 10,PDE  
  2010,04,05,083049.44, 32.638,-115.822,3.5,  6,PDE  
  2010,04,05,083244.10, 32.269,-115.326,3.7, 10,PDE  
  2010,04,05,083745.75, 32.446,-115.620,3.1, 18,PDE  
  2010,04,05,084222.98, 32.643,-115.804,3.4, 11,PDE  
  2010,04,05,084235.48, 32.603,-115.701,3.5, 12,PDE  
  2010,04,05,084357.23, 32.203,-115.314,3.0, 10,PDE  
  2010,04,05,084745.09, 32.499,-115.659,3.3,  4,PDE  
  2010,04,05,085256.98, 32.159,-115.313,3.0,  7,PDE  
  2010,04,05,085424.78, 32.210,-115.280,3.2,  7,PDE  
  2010,04,05,090126.10, 32.317,-115.335,3.8,  0,PDE  
  2010,04,05,091243.06, 32.285,-115.305,3.3, 12,PDE  
  2010,04,05,091555.10, 32.331,-115.334,3.4, 13,PDE  
  2010,04,05,092225.09, 32.353,-115.509,3.2, 12,PDE  
  2010,04,05,092631.14, 32.393,-115.560,3.1,  0,PDE  
  2010,04,05,095256.02, 32.256,-115.378,4.2, 16,PDE  
  2010,04,05,095603.23, 32.605,-115.758,3.0,  2,PDE  
  2010,04,05,095835.45, 32.123,-115.289,3.5,  5,PDE  
  2010,04,05,100110.36, 32.494,-115.676,3.4,  0,PDE  
  2010,04,05,100235   , 34.031,-117.516,1.7, 11,PDE  
  2010,04,05,100536.87, 32.634,-115.801,4.0, 14,PDE  
  2010,04,05,100924.12, 32.206,-115.221,4.0, 10,PDE  
  2010,04,05,101332.46, 32.724,-115.969,3.1,  5,PDE  
  2010,04,05,101951.60, 32.425,-115.805,3.1, 10,PDE  
  2010,04,05,102245.12, 32.125,-115.267,3.1,  7,PDE  
  2010,04,05,102635.39, 32.145,-115.057,3.7, 17,PDE  
  2010,04,05,103057.89, 32.021,-115.282,3.7,  7,PDE  
  2010,04,05,103302.66, 32.633,-115.789,3.4,  2,PDE  
  2010,04,05,103846.25, 44.601,-110.990,2.8,  6,PDE  
  2010,04,05,103920.98, 32.585,-115.738,3.4,  9,PDE  
  2010,04,05,104323.41, 32.660,-115.808,3.3,  0,PDE  
  2010,04,05,104802.24, 32.570,-115.754,3.1, 12,PDE  
  2010,04,05,104944.98, 32.298,-115.329,3.1, 10,PDE  
  2010,04,05,105644.33, 32.271,-115.288,3.0,  6,PDE  
  2010,04,05,110254.40, 32.176,-115.315,3.3,  0,PDE  
  2010,04,05,111229.37, 32.208,-115.332,3.0,  5,PDE  
  2010,04,05,111414.88, 32.662,-115.808,5.1, 13,PDE  
  2010,04,05,112027.38, 32.641,-115.821,3.7,  6,PDE  
  2010,04,05,112041.84, 32.724,-115.823,3.5,  4,PDE  
  2010,04,05,112318.35, 32.648,-115.757,3.2,  2,PDE  
  2010,04,05,112558.71, 32.624,-115.731,3.4,  4,PDE  
  2010,04,05,112707.44, 32.598,-115.761,3.4,  1,PDE  
  2010,04,05,114032.40, 32.605,-115.782,3.1,  1,PDE  
  2010,04,05,114402.89, 32.515,-115.671,3.0,  3,PDE  
  2010,04,05,114810.65, 32.603,-115.729,3.4, 10,PDE  
  2010,04,05,120629.04, 32.657,-115.807,3.2,  5,PDE  
  2010,04,05,121040.21, 32.290,-115.333,3.3, 20,PDE  
  2010,04,05,121702.29, 32.285,-115.322,3.3, 26,PDE  
  2010,04,05,123159.68, 32.166,-115.274,3.0,  7,PDE  
  2010,04,05,124316.03, 32.159,-115.299,3.2,  5,PDE  
  2010,04,05,124736.32, 32.654,-115.804,3.2,  1,PDE  
  2010,04,05,124936   , 32.610,-115.770,4.1,  3,PDE  
  2010,04,05,125743.38, 33.672,-117.961,2.8, 15,PDE  
  2010,04,05,125949.75, 32.592,-115.761,3.1,  0,PDE  
  2010,04,05,130411.84, 32.071,-115.108,3.4,  6,PDE  
  2010,04,05,130729   , 32.640,-115.770,3.6,  2,PDE  
  2010,04,05,131219.87, 32.018,-115.249,3.5, 10,PDE  
  2010,04,05,132455.45, 32.590,-115.777,3.4,  2,PDE  
  2010,04,05,132728.33, 32.292,-115.286,3.5, 32,PDE  
  2010,04,05,133305.40, 32.640,-115.801,5.0,  0,PDE  
  2010,04,05,133555.91, 32.647,-115.847,3.2,  5,PDE  
  2010,04,05,134613.87, 32.414,-115.621,3.0, 12,PDE  
  2010,04,05,135904.57, 32.294,-115.356,3.7, 10,PDE  
  2010,04,05,140705   , 32.220,-115.330,4.0,  2,PDE  
  2010,04,05,141014.32, 32.668,-115.812,3.4,  0,PDE  
  2010,04,05,141635.01, 32.637,-115.790,3.0,  2,PDE  
  2010,04,05,142704.59, 32.615,-115.747,3.8,  1,PDE  
  2010,04,05,143019.37, 32.125,-115.094,3.5,  6,PDE  
  2010,04,05,143443.41, 32.592,-115.790,3.1,  3,PDE  
  2010,04,05,144801   , 44.600,-110.980,3.0,  5,PDE  
  2010,04,05,145902.56, 32.189,-115.294,3.0, 11,PDE  
  2010,04,05,150142.47, 32.424,-115.642,3.9,  0,PDE  
  2010,04,05,150417.54, 32.180,-115.299,3.9, 10,PDE  
  2010,04,05,150817.25, 32.703,-115.870,3.8, 10,PDE  
  2010,04,05,151525.64, 32.605,-115.796,3.7,  0,PDE  
  2010,04,05,153440.57, 32.611,-115.724,3.7,  4,PDE  
  2010,04,05,154732.34, 32.619,-115.809,3.7,  0,PDE  
  2010,04,05,155837.11, 32.186,-115.257,3.4, 12,PDE  
  2010,04,05,160139.22, 32.606,-115.757,3.1,  0,PDE  
  2010,04,05,160602.47, 32.578,-115.780,3.8,  3,PDE  
  2010,04,05,161442.65, 32.604,-115.754,3.1,  1,PDE  
  2010,04,05,161633.39, 31.910,-114.915,4.0, 10,PDE  
  2010,04,05,162506.63, 32.533,-115.685,3.2,  7,PDE  
  2010,04,05,162549   , 32.189,-115.260,4.1,  8,PDE  
  2010,04,05,162928.97, 32.562,-115.719,3.5,  2,PDE  
  2010,04,05,164635.56, 32.022,-115.277,3.2, 10,PDE  
  2010,04,05,164831.88, 32.641,-115.827,3.4, 11,PDE  
  2010,04,05,165153.96, 31.919,-115.202,3.4,  7,PDE  
  2010,04,05,165347.26, 32.611,-115.790,3.0,  0,PDE  
  2010,04,05,165608.78, 32.661,-115.792,3.0,  0,PDE  
  2010,04,05,165901.35, 32.630,-115.775,3.1,  0,PDE  
  2010,04,05,170308.97, 32.590,-115.791,3.4,  3,PDE  
  2010,04,05,171608.35, 38.363,-122.172,2.4,  4,PDE  
  2010,04,05,172651.70, 33.044,-116.403,3.6, 15,PDE  
  2010,04,05,172828.73, 33.044,-116.410,3.2, 14,PDE  
  2010,04,05,173304.81, 32.446,-115.578,3.0, 14,PDE  
  2010,04,05,174243.79, 32.633,-115.772,3.5,  0,PDE  
  2010,04,05,180715.25, 32.748,-116.055,2.4,  4,PDE  
  2010,04,05,181207.66, 32.080,-115.187,3.0,  7,PDE  
  2010,04,05,181525.69, 32.841,-116.263,3.1,  6,PDE  
  2010,04,05,182559.29, 32.438,-115.706,3.2,  3,PDE  
  2010,04,05,182614.13, 32.680,-115.862,3.0,  6,PDE  
  2010,04,05,184710.86, 32.627,-115.801,3.6,  3,PDE  
  2010,04,05,185856.77, 32.090,-115.346,3.0,  6,PDE  
  2010,04,05,190629.20, 32.602,-115.747,3.2,  1,PDE  
  2010,04,05,191008.09, 32.647,-115.808,3.1,  2,PDE  
  2010,04,05,191632.91, 32.376,-115.538,3.6,  6,PDE  
  2010,04,05,194235.82, 32.647,-115.825,3.2,  1,PDE  
  2010,04,05,195122.12, 32.640,-115.834,3.1,  7,PDE  
  2010,04,05,200941.16, 32.256,-115.356,3.0, 11,PDE  
  2010,04,05,201217.76, 32.307,-115.346,3.1, 21,PDE  
  2010,04,05,205602.39, 32.180,-115.131,3.9,  7,PDE  
  2010,04,05,210436.01, 32.641,-115.849,3.7,  4,PDE  
  2010,04,05,210749.77, 32.667,-115.856,3.5,  1,PDE  
  2010,04,05,211638.33, 32.259,-115.282,3.4,  7,PDE  
  2010,04,05,211811.32, 32.657,-115.845,3.2,  3,PDE  
  2010,04,05,213135.02, 32.648,-115.832,3.2,  1,PDE  
  2010,04,05,214102.04, 32.672,-115.863,3.0,  3,PDE  
  2010,04,05,214343.27, 32.602,-115.733,3.4,  3,PDE  
  2010,04,05,215105.87, 32.703,-115.887,3.0,  0,PDE  
  2010,04,05,220153.83, 32.078,-115.179,3.0,  6,PDE  
  2010,04,05,220522.16, 32.255,-115.363,3.5, 21,PDE  
  2010,04,05,220733.50, 32.097,-115.293,3.8, 10,PDE  
  2010,04,05,224130.72, 32.592,-115.766,3.2,  6,PDE  
  2010,04,05,225042.61, 32.172,-115.305,3.1,  7,PDE  
  2010,04,05,225439.17, 32.515,-115.664,3.4, 13,PDE  
  2010,04,05,230229.53, 32.622,-115.754,3.6,  1,PDE  
  2010,04,05,230632.10, 32.241,-115.305,3.7, 11,PDE  
  2010,04,05,230939.11, 32.627,-115.768,3.4,  1,PDE  
  2010,04,05,232833.90, 32.147,-115.170,3.6, 10,PDE  
  2010,04,05,233226.60, 32.595,-115.782,3.3,  3,PDE  
  2010,04,05,233930.77, 32.307,-115.388,3.6, 17,PDE  
  2010,04,05,234230.47, 32.580,-115.752,3.1,  3,PDE  
  2010,04,06,000519.41, 32.205,-115.251,3.1, 10,PDE  
  2010,04,06,001450.09, 32.300,-115.353,3.0, 10,PDE  
  2010,04,06,001654.90, 32.584,-115.763,3.4,  4,PDE  
  2010,04,06,001904.61, 32.608,-115.743,3.1,  0,PDE  
  2010,04,06,002854   , 32.095,-115.170,3.2, 10,PDE  
  2010,04,06,004024.60, 32.175,-115.258,3.7, 10,PDE  
  2010,04,06,004138.33, 32.613,-115.763,3.1, 10,PDE  
  2010,04,06,004638.30, 31.818,-114.851,3.5, 10,PDE  
  2010,04,06,005120   , 32.640,-115.800,3.8,  3,PDE  
  2010,04,06,005353.66, 32.564,-115.780,3.8, 10,PDE  
  2010,04,06,005642   , 32.180,-115.210,4.4,  0,PDE  
  2010,04,06,005911.63, 32.297,-115.406,3.3, 10,PDE  
  2010,04,06,010051.94, 32.240,-115.234,3.5, 10,PDE  
  2010,04,06,010400.29, 32.535,-115.716,3.0, 10,PDE  
  2010,04,06,010435.21, 32.611,-115.784,4.0,  4,PDE  
  2010,04,06,010444.08, 32.451,-115.535,3.5, 11,PDE  
  2010,04,06,010810.84, 31.905,-115.013,3.7, 10,PDE  
  2010,04,06,011514.16, 32.198,-115.328,3.5, 10,PDE  
  2010,04,06,012259.80, 32.056,-115.108,4.3, 12,PDE  
  2010,04,06,012846.46, 32.645,-115.755,3.1,  4,PDE  
  2010,04,06,013402.46, 32.117,-115.263,3.1,  6,PDE  
  2010,04,06,014625.04, 32.294,-115.292,3.3, 10,PDE  
  2010,04,06,014818.20, 32.147,-115.316,3.5,  6,PDE  
  2010,04,06,015702.30, 32.252,-115.320,4.1,  5,PDE  
  2010,04,06,015815.20, 32.327,-115.323,4.0,  9,PDE  
  2010,04,06,020204.12, 32.243,-115.354,3.3, 10,PDE  
  2010,04,06,020806.50, 32.047,-115.200,3.4, 10,PDE  
  2010,04,06,020849.24, 32.101,-115.211,3.5, 10,PDE  
  2010,04,06,022907.75, 32.659,-115.801,3.4, 10,PDE  
  2010,04,06,023014.47, 32.319,-115.556,3.0, 10,PDE  
  2010,04,06,023325.70, 31.933,-115.017,4.1, 12,PDE  
  2010,04,06,023909.39, 32.644,-115.831,3.1, 10,PDE  
  2010,04,06,024736.60, 32.248,-115.352,3.0,  2,PDE  
  2010,04,06,030952.92, 32.305,-115.380,3.0,  8,PDE  
  2010,04,06,032652.36, 32.126,-115.061,3.4, 10,PDE  
  2010,04,06,033210   , 44.600,-111.000,2.9,  6,PDE  
  2010,04,06,035216.51, 32.564,-115.730,3.3, 17,PDE  
  2010,04,06,035848.65, 32.534,-115.682,3.0,  4,PDE  
  2010,04,06,041221.60, 32.612,-115.767,4.2,  2,PDE  
  2010,04,06,042006.65, 32.577,-115.775,3.2,  4,PDE  
  2010,04,06,045945.97, 32.207,-115.255,3.3,  8,PDE  
  2010,04,06,051335.29, 32.599,-115.793,3.0,  0,PDE  
  2010,04,06,051951.29, 32.633,-115.789,3.1,  3,PDE  
  2010,04,06,060327.76, 32.275,-115.361,3.3, 26,PDE  
  2010,04,06,060354.45, 32.643,-115.824,3.0,  5,PDE  
  2010,04,06,061948.56, 32.669,-115.778,3.2,  1,PDE  
  2010,04,06,062758.37, 32.689,-115.866,3.2,  1,PDE  
  2010,04,06,063850.45, 32.217,-115.358,3.5, 29,PDE  
  2010,04,06,063950   , 32.390,-115.430,3.9,  4,PDE  
  2010,04,06,064452.80, 32.633,-115.837,3.0,  6,PDE  
  2010,04,06,065312   , 32.270,-115.330,3.6,  7,PDE  
  2010,04,06,070105.40, 32.303,-115.366,3.2,  7,PDE  
  2010,04,06,071928.37, 32.602,-115.743,3.3,  1,PDE  
  2010,04,06,072301.86, 32.681,-115.865,3.7,  6,PDE  
  2010,04,06,072505.72, 32.695,-115.877,3.1,  0,PDE  
  2010,04,06,074801.79, 32.255,-115.024,3.3,  7,PDE  
  2010,04,06,075651.33, 32.612,-115.727,3.9,  5,PDE  
  2010,04,06,081226.50, 31.970,-114.985,4.9,  8,PDE  
  2010,04,06,081851.49, 32.655,-115.775,3.1,  0,PDE  
  2010,04,06,081943.60, 32.575,-115.716,3.2,  3,PDE  
  2010,04,06,082234.15, 32.616,-115.816,3.2,  1,PDE  
  2010,04,06,082507.50, 32.129,-115.165,3.7,  4,PDE  
  2010,04,06,082547.48, 32.703,-115.859,3.3,  0,PDE  
  2010,04,06,082711.87, 32.691,-115.845,3.8,  1,PDE  
  2010,04,06,082730.42, 32.675,-115.845,3.9,  6,PDE  
  2010,04,06,084033.27, 32.679,-115.852,3.3,  6,PDE  
  2010,04,06,085240.43, 32.714,-115.878,3.2,  2,PDE  
  2010,04,06,085254.48, 32.596,-115.722,3.3,  8,PDE  
  2010,04,06,085851.30, 32.662,-115.864,3.1,  6,PDE  
  2010,04,06,090347   , 32.290,-115.340,3.8,  0,PDE  
  2010,04,06,092221.80, 32.353,-115.480,3.3,  2,PDE  
  2010,04,06,092511.84, 31.846,-114.924,3.0, 10,PDE  
  2010,04,06,092837   , 32.630,-115.770,3.5,  4,PDE  
  2010,04,06,092912.44, 32.660,-115.781,3.5,  4,PDE  
  2010,04,06,094105   , 32.369,-115.370,3.7,  4,PDE  
  2010,04,06,095113.81, 32.178,-115.294,3.1, 10,PDE  
  2010,04,06,095304.56, 32.022,-115.191,3.1, 11,PDE  
  2010,04,06,100636.94, 32.618,-115.793,4.0,  4,PDE  
  2010,04,06,104656.52, 32.277,-115.329,3.2,  7,PDE  
  2010,04,06,111234.42, 32.154,-115.103,3.7,  1,PDE  
  2010,04,06,113321.02, 32.595,-115.793,3.2,  3,PDE  
  2010,04,06,120559.17, 32.105,-115.290,3.1,  1,PDE  
  2010,04,06,123450.39, 33.270,-116.137,3.0,  9,PDE  
  2010,04,06,124242.72, 32.129,-115.370,3.1, 10,PDE  
  2010,04,06,125041.31, 32.147,-115.296,3.2,  7,PDE  
  2010,04,06,130122.24, 32.633,-115.745,3.1,  2,PDE  
  2010,04,06,130131.14, 32.148,-115.298,3.4,  0,PDE  
  2010,04,06,132455.51, 32.603,-115.782,3.1,  7,PDE  
  2010,04,06,133137.93, 32.643,-115.749,3.0,  3,PDE  
  2010,04,06,133200.18, 32.194,-115.403,3.8, 27,PDE  
  2010,04,06,134801.77, 32.154,-115.290,3.1,  3,PDE  
  2010,04,06,135151   , 32.660,-115.760,3.2,  3,PDE  
  2010,04,06,135944.82, 31.894,-115.073,3.1,  7,PDE  
  2010,04,06,142722.72, 32.589,-115.785,3.3,  3,PDE  
  2010,04,06,145837.45, 32.619,-115.770,3.5,  2,PDE  
  2010,04,06,151017.02, 32.268,-115.295,3.0,  7,PDE  
  2010,04,06,151319.18, 32.716,-115.895,4.1,  0,PDE  
  2010,04,06,153512.50, 32.165,-115.182,3.1,  7,PDE  
  2010,04,06,162323.03, 32.308,-115.339,3.8,  0,PDE  
